anger,disgust,fear,joy,sadness,analytical,confident,tentative,openness,conscientiousness,extraversion,agreeableness,neuroticism,class
0.088273,0.053224,0.072727,0.009828,0.487517,0,0,0.615352,0.487073,0.311523,0.593639,0.645216,0.36074,REAL
0.102003,0.49462,0.117247,0.009288,0.130108,0,0,0,0.068455,0.29281,0.560534,0.612794,0.597724,FAKE
0.127694,0.105299,0.078669,0.090576,0.180422,0,0,0,0.850814,0.38045,0.719517,0.583175,0.593951,FAKE
0.230983,0.079418,0.167726,0.002992,0.185976,0.506763,0,0.26216,0.395977,0.376527,0.667145,0.665331,0.599643,FAKE
0.093476,0.31043,0.560613,0.001207,0.058721,0,0.874372,0,0.869825,0.765704,0.961461,0.738045,0.857083,FAKE
0.04337,0.073146,0.015091,0.109634,0.239604,0.417844,0,0.497569,0.377192,0.412008,0.697843,0.774685,0.757777,REAL
0.127274,0.081942,0.162757,0.086712,0.209946,0,0,0,0.493774,0.590245,0.572046,0.382025,0.965286,FAKE
0.20633,0.192744,0.376162,0.009222,0.433652,0,0,0,0.172384,0.275763,0.542915,0.593407,0.42953,REAL
0.272393,0.313381,0.198489,0.029615,0.239143,0,0,0,0.527234,0.221508,0.593595,0.434875,0.457039,FAKE
0.114959,0.647535,0.136321,0.021847,0.208622,0.532616,0,0.647986,0.557291,0.360788,0.880273,0.426601,0.734787,FAKE
0.103517,0.064248,0.207081,0.00323,0.200585,0.98445,0,0,0.128242,0.000373,0.204898,0.117837,5.3E-05,REAL
0.083002,0.550487,0.022614,0.028468,0.155261,0,0,0.58393,0.287806,0.647221,0.83108,0.863946,0.90969,REAL
0.294239,0.289088,0.052296,0.013739,0.515742,0.182902,0,0,0.061776,0.305952,0.548234,0.630095,0.485484,REAL
0.013183,0.279138,0.114785,0.267862,0.310724,0,0,0,0.426972,0.30482,0.517288,0.483794,0.612597,FAKE
0.347304,0.026194,0.136421,0.105897,0.088833,0.842108,0,0,0.59867,0.351978,0.689318,0.638543,0.638882,REAL
0.525406,0.401228,0.02286,0.003712,0.136792,0.121371,0,0.716301,0.890471,0.733432,0.918564,0.795505,0.936039,FAKE
0.065642,0.206446,0.152388,0.047661,0.219014,0,0,0,0.31257,0.279863,0.832802,0.633679,0.693042,REAL
0.03836,0.05089,0.041873,0.11109,0.519712,0,0,0,0.268007,0.512955,0.673099,0.764806,0.809569,REAL
0.274454,0.378659,0.02251,0.232501,0.147495,0.486191,0.704642,0,0.592386,0.827231,0.683453,0.753519,0.926241,FAKE
0.046722,0.462735,0.015414,0.416287,0.043963,0.245218,0,0.15828,0.552833,0.23297,0.515089,0.215939,0.627606,FAKE
0.069915,0.024516,0.090211,0.05878,0.409398,0,0,0.615352,0.488106,0.834649,0.266705,0.79521,0.579605,FAKE
0.055628,0.057396,0.090586,0.139024,0.714834,0,0,0.904882,0.683851,0.299337,0.070442,0.752769,0.225579,FAKE
0.249511,0.63819,0.030918,0.003237,0.171583,0,0,0.751891,0.232462,0.052729,0.900151,0.728496,0.442895,REAL
0.229073,0.057967,0.044017,0.010733,0.211896,0,0,0.957828,0.224729,0.585083,0.491328,0.63339,0.776591,REAL
0.139142,0.156013,0.112994,0.134129,0.294336,0,0,0,0.0495,0.015334,0.46827,0.022164,0.001762,FAKE
0.112662,0.086569,0.079902,0.015893,0.164832,0,0,0,0.288406,0.569161,0.725824,0.654605,0.884126,REAL
0.128363,0.143829,0.089058,0.061974,0.135493,0,0,0,0.185343,0.438267,0.409444,0.579714,0.515143,FAKE
0.031289,0.032453,0.158049,0.256311,0.530094,0,0,0,0.295658,0.396939,0.373523,0.55004,0.460255,REAL
0.136626,0.311135,0.04231,0.018257,0.155241,0.724236,0,0,0.393033,0.376713,0.744848,0.63226,0.638084,REAL
0.114318,0.225194,0.050805,0.421672,0.198244,0,0,0,0.532202,0.200926,0.900634,0.731095,0.76301,REAL
0.109703,0.114665,0.278059,0.05813,0.250296,0.724236,0,0.856622,0.350012,0.494601,0.74602,0.797482,0.783748,REAL
0.261829,0.089013,0.745714,0.003906,0.04867,0.078097,0.618451,0,0.853354,0.765976,0.303911,0.612601,0.536686,FAKE
0.038802,0.010191,0.028869,0.083436,0.17219,0,0.063808,0,0.332326,0.303759,0.248763,0.529048,0.473976,FAKE
0.420079,0.145848,0.234135,0.012717,0.243879,0,0,0,0.860434,0.726819,0.931572,0.618564,0.926508,FAKE
0.137057,0.113113,0.398401,0.235431,0.098913,0,0,0,0.12792,0.328512,0.609282,0.52039,0.758725,REAL
0.147897,0.041223,0.265238,0.02621,0.370519,0,0,0,0.370815,0.278255,0.538515,0.601362,0.471168,REAL
0.058535,0.081945,0.416631,0.113325,0.181533,0.417844,0,0.822231,0.172365,0.985621,0.965423,0.966588,0.949026,REAL
0.241561,0.069232,0.255066,0.001259,0.582225,0.705784,0,0.525007,0.7821,0.839833,0.81635,0.862642,0.971803,FAKE
0.080854,0.196494,0.040908,0.012166,0.027217,0.182902,0,0,0.346902,0.482658,0.563716,0.584413,0.541909,REAL
0.09832,0.089495,0.13826,0.250468,0.173081,0,0,0,0.3874,0.275191,0.537686,0.594443,0.40795,FAKE
0.131632,0.041167,0.220986,0.005822,0.143107,0,0,0,0.004765,0.40066,0.379138,0.498416,0.626697,REAL
0.178525,0.166088,0.070978,0.004599,0.713969,0,0,0,0.068924,0.183105,0.626382,0.651012,0.408661,FAKE
0.140134,0.07734,0.096253,0.143141,0.270477,0.842108,0,0,0.556665,0.266279,0.575754,0.570622,0.433623,FAKE
0.218707,0.3723,0.130092,0.147685,0.236626,0,0,0,0.237872,0.440833,0.332441,0.44866,0.645154,REAL
0.112083,0.055426,0.099308,0.099965,0.165293,0,0,0,0.679007,0.278572,0.494192,0.537776,0.407364,REAL
0.252617,0.217984,0.400038,0.005215,0.256937,0,0,0,0.011732,0.327244,0.433403,0.551729,0.344835,FAKE
0.25867,0.154866,0.099542,0.082647,0.276864,0,0.961633,0,0.579458,0.304071,0.482485,0.491395,0.529489,FAKE
0.325469,0.356961,0.029133,0.013283,0.329117,0.890188,0,0,0.322994,0.42568,0.65686,0.62542,0.753696,FAKE
0.437907,0.323989,0.089015,0.02593,0.264719,0,0.937689,0,0.976448,0.251777,0.959603,0.80658,0.34134,FAKE
0.070196,0.040328,0.043618,0.366847,0.499224,0,0,0,0.371146,0.223265,0.53991,0.511831,0.165977,FAKE
0.06569,0.041464,0.332249,0.192225,0.426819,0,0,0,0.007124,0.666344,0.483909,0.901736,0.466541,REAL
0.030197,0.093603,0.166223,0.205008,0.519348,0.724236,0,0,0.237429,0.355288,0.447768,0.674143,0.279692,FAKE
0.097745,0.099489,0.02248,0.403954,0.141873,0.054654,0,0,0.255395,0.593058,0.572183,0.557888,0.943797,REAL
0.242593,0.305212,0.208953,0.00161,0.454768,0,0,0,0.321077,0.264267,0.579216,0.596469,0.253603,REAL
0.145127,0.110296,0.189662,0.279817,0.117819,0,0,0,0.170433,0.445351,0.568557,0.711469,0.137727,FAKE
0.644512,0.23407,0.091567,0.015454,0.180364,0.724236,0,0,0.522595,0.607103,0.695249,0.752835,0.935588,REAL
0.01543,0.043401,0.035642,0.332682,0.065775,0,0.509368,0,0.883879,0.514916,0.764038,0.922163,0.699305,FAKE
0.286736,0.292102,0.038558,0.002221,0.162816,0.842108,0,0,0.229577,0.31407,0.598676,0.616653,0.503081,FAKE
0.113056,0.023564,0.129746,0.303201,0.125134,0.117548,0,0,0.337732,0.398206,0.253706,0.353045,0.776975,FAKE
0.139888,0.345831,0.080144,0.025686,0.537292,0.762356,0.704642,0,0.823791,0.28208,0.844467,0.412781,0.696363,REAL
0.113743,0.070555,0.112334,0.012588,0.390432,0,0,0,0.1,0.366237,0.703269,0.672542,0.732832,FAKE
0.209309,0.37155,0.01936,0.011002,0.125013,0.888555,0,0,0.493106,0.581407,0.809288,0.694073,0.908052,REAL
0.317913,0.065499,0.0269,0.019005,0.130595,0.589295,0,0,0.530841,0.393939,0.957392,0.727582,0.851308,FAKE
0.201941,0.037594,0.145187,0.244999,0.36169,0.859009,0.086872,0,0.858224,0.382288,0.702262,0.725708,0.543204,FAKE
0.425059,0.138646,0.015885,0.048547,0.134908,0.029341,0,0,0.33364,0.356805,0.608605,0.604736,0.478374,FAKE
0.034111,0.013135,0.381486,0.013921,0.140313,0,0,0.856622,0.628072,0.326312,0.638014,0.652598,0.437377,FAKE
0.118604,0.206486,0.030727,0.020208,0.074782,0.620279,0,0,0.238218,0.450558,0.644657,0.727498,0.805663,FAKE
0.164638,0.017458,0.733297,0.006932,0.108277,0,0,0,0.102677,0.34296,0.73739,0.632739,0.635371,REAL
0.135847,0.012357,0.055584,0.414694,0.162939,0,0.775702,0,0.275877,0.295965,0.827162,0.290062,0.356963,FAKE
0.073505,0.123472,0.165223,0.027799,0.687336,0.459587,0,0,0.81362,0.470123,0.797465,0.579448,0.778621,FAKE
0.097664,0.140446,0.280691,0.04034,0.295119,0,0,0,0.243494,0.273873,0.536819,0.596781,0.18703,REAL
0.426736,0.250784,0.101939,0.00373,0.088848,0,0,0,0.308528,0.299001,0.636454,0.642584,0.66779,REAL
0.198526,0.123602,0.095667,0.012419,0.039031,0,0,0,0.343916,0.387762,0.581093,0.629783,0.760733,REAL
0.158708,0.249283,0.108982,0.021165,0.310976,0.882284,0,0,0.424387,0.785489,0.817853,0.57101,0.730065,FAKE
0.800183,0.04632,0.02154,0.005959,0.257727,0,0.937689,0,0.729567,0.050428,0.64111,0.51447,0.166585,REAL
0.270186,0.212602,0.086845,0.067182,0.131706,0,0,0,0.421418,0.746001,0.928931,0.596286,0.823507,FAKE
0.065373,0.317406,0.220156,0.210975,0.184879,0,0,0,0.815914,0.307902,0.952468,0.558995,0.720682,FAKE
0.198917,0.093627,0.09348,0.240311,0.456438,0.065036,0,0.786991,0.542802,0.432504,0.789079,0.665927,0.562237,REAL
0.127042,0.0864,0.084943,0.023136,0.252647,0.769135,0,0,0.485571,0.303902,0.618204,0.616495,0.603876,REAL
0.362996,0.219165,0.157763,0.054977,0.150544,0.838593,0,0,0.515705,0.315966,0.65785,0.635194,0.620409,REAL
0.155239,0.029078,0.042864,0.317558,0.526988,0,0,0.615352,0.805576,0.269786,0.952226,0.657077,0.71836,FAKE
0.038116,0.066376,0.229619,0.079919,0.704422,0.664451,0,0,0.561168,0.737136,0.700551,0.842837,0.726443,FAKE
0.054927,0.041878,0.086764,0.07015,0.816799,0,0,0,0.893266,0.841022,0.894216,0.750899,0.67276,REAL
0.109636,0.085266,0.031765,0.449682,0.218699,0,0,0.291123,0.745494,0.923674,0.953417,0.753648,0.733169,REAL
0.043146,0.324997,0.370732,0.010813,0.365693,0,0,0,0.891396,0.490324,0.962321,0.617964,0.732199,REAL
0.039086,0.048846,0.031473,0.268167,0.47727,0.802429,0,0,0.881743,0.441481,0.833371,0.58283,0.914617,FAKE
0.047485,0.222788,0.565024,0.027152,0.133869,0.449498,0.80026,0,0.466104,0.452421,0.850587,0.719681,0.796065,FAKE
0.399491,0.250179,0.0975,0.014986,0.371465,0,0,0,0.37605,0.309073,0.511872,0.593943,0.627872,REAL
0.051818,0.561238,0.212865,0.061302,0.222794,0,0,0,0.537209,0.333421,0.920899,0.750293,0.67101,FAKE
0.510058,0.328499,0.073786,0.012281,0.270935,0.769135,0,0,0.287471,0.764832,0.667149,0.463584,0.930671,FAKE
0.1519,0.374578,0.06711,0.025556,0.125192,0.248254,0,0,0.025301,0.256776,0.619983,0.631705,0.045287,REAL
0.116696,0.260043,0.085184,0.208279,0.140635,0,0,0,0.150758,0.283369,0.473309,0.603792,0.22795,FAKE
0.038803,0.018462,0.10338,0.007024,0.043669,0.896021,0.121579,0,0.137783,0.282516,0.33635,0.593297,0.26693,REAL
0.053561,0.177184,0.008124,0.089963,0.019155,0,0,0,0.360704,0.575463,0.876394,0.783198,0.898295,FAKE
0.102883,0.164887,0.089736,0.004999,0.140749,0,0,0,0.051375,0.585975,0.6883,0.74733,0.644568,FAKE
0.013203,0.06226,0.885341,0.019849,0.11375,0,0.849827,0,0.530025,0.295559,0.721082,0.697035,0.479437,REAL
0.166258,0.316481,0.329127,0.129364,0.146055,0,0,0,0.115769,0.26633,0.715135,0.772528,0.128384,FAKE
0.112792,0.323793,0.02222,0.013419,0.287179,0,0,0,0.861698,0.382578,0.819468,0.745791,0.712135,FAKE
0.058154,0.165087,0.073209,0.075202,0.248576,0,0,0,0.415167,0.251026,0.870638,0.615603,0.543586,REAL
0.190754,0.381787,0.147548,0.007305,0.103289,0,0,0,0.254871,0.609724,0.370894,0.223135,0.923951,REAL
0.589786,0.274709,0.007592,0.027693,0.238475,0.672469,0,0,0.204384,0.67958,0.780795,0.790324,0.923599,REAL
0.141067,0.492359,0.047521,0.035608,0.133511,0,0,0,0.22477,0.38056,0.64903,0.676126,0.333451,FAKE
0.139149,0.082081,0.065786,0.026722,0.21128,0,0,0,0.29806,0.277028,0.562411,0.604708,0.437734,REAL
0.015499,0.019786,0.082375,0.594366,0.126908,0.724236,0,0.856622,0.052718,0.283672,0.536509,0.678982,0.518572,REAL
0.515424,0.173073,0.09495,0.002071,0.334679,0.589295,0,0,0.764264,0.444606,0.713864,0.721576,0.630405,FAKE
0.568859,0.06993,0.531706,0.002272,0.078518,0,0.704642,0,0.772926,0.354966,0.973768,0.395801,0.653792,REAL
0.222924,0.261724,0.014044,0.031627,0.11523,0.207001,0,0,0.342227,0.386945,0.600145,0.646354,0.802582,REAL
0.076558,0.181726,0.023944,0.073919,0.44277,0.711887,0,0,0.927762,0.051794,0.966932,0.698574,0.364158,FAKE
0.091008,0.028577,0.103948,0.019013,0.136036,0.506763,0,0.615352,0.229456,0.383218,0.660296,0.663425,0.668824,FAKE
0.251194,0.148577,0.578976,0.001252,0.269493,0,0,0,0.221204,0.301637,0.568381,0.604113,0.311972,REAL
0.141005,0.038682,0.080353,0.004772,0.796421,0.743104,0,0.58393,0.71997,0.461363,0.173903,0.025736,0.399771,REAL
0.218142,0.266659,0.140443,0.067066,0.105812,0.532616,0,0,0.826462,0.517116,0.819287,0.250294,0.836178,REAL
0.097161,0.206524,0.09937,0.207512,0.093601,0,0,0,0.736165,0.479856,0.702094,0.607926,0.895432,REAL
0.160828,0.507545,0.030761,0.001346,0.111642,0.901894,0,0,0.412209,0.337842,0.641016,0.636922,0.681603,REAL
0.098379,0.184775,0.482714,0.029029,0.356179,0,0,0,0.5987,0.510285,0.619903,0.534575,0.826095,REAL
0.327824,0.084581,0.353852,0.09332,0.241574,0,0,0,0.120594,0.514042,0.571915,0.648829,0.752189,FAKE
0.071599,0.16333,0.051025,0.196741,0.370974,0,0,0.786991,0.666611,0.334676,0.74682,0.664597,0.501491,FAKE
0.016254,0.008349,0.030763,0.580863,0.092709,0,0,0,0.12069,0.298145,0.773734,0.580518,0.297269,REAL
0.0752,0.128944,0.052367,0.116303,0.07436,0.138368,0,0,0.796995,0.401698,0.705181,0.546511,0.630273,FAKE
0.481694,0.357153,0.045343,0.04174,0.243665,0.248254,0,0,0.137309,0.538722,0.537554,0.649962,0.80572,REAL
0.059057,0.019249,0.074361,0.392491,0.098734,0.687768,0,0,0.648894,0.266771,0.720275,0.641385,0.230496,REAL
0.351182,0.658057,0.069648,0.002102,0.097022,0.248254,0,0,0.291495,0.393319,0.677604,0.649458,0.90133,FAKE
0.283298,0.219704,0.173039,0.014463,0.27321,0,0,0,0.289277,0.429074,0.659583,0.720494,0.417465,FAKE
0.265959,0.015822,0.115048,0.070869,0.512068,0,0,0,0.396828,0.327633,0.587876,0.606619,0.72796,REAL
0.211092,0.301297,0.227185,0.007301,0.245623,0.292626,0,0,0.608964,0.54637,0.793857,0.714343,0.741232,FAKE
0.296364,0.143483,0.080941,0.079195,0.269729,0,0,0,0.654701,0.137943,0.735446,0.52499,0.198207,REAL
0.016748,0.040677,0.175753,0.203973,0.411839,0,0,0,0.014859,0.398848,0.407532,0.432345,0.839556,FAKE
0.117991,0.087751,0.039038,0.004891,0.222802,0.93534,0.874372,0,0.839395,0.347508,0.66096,0.636817,0.837186,REAL
0.210473,0.312522,0.066419,0.038756,0.275924,0.417844,0,0,0.685149,0.399427,0.769123,0.64274,0.633879,REAL
0.123166,0.609489,0.078101,0.015825,0.247382,0,0,0,0.551468,0.674517,0.900885,0.848971,0.87148,FAKE
0.25987,0.588901,0.066028,0.015351,0.127977,0,0,0,0.4812,0.287808,0.662858,0.653351,0.66512,FAKE
0.165644,0.149599,0.03614,0.321725,0.086411,0.182902,0.028624,0,0.992601,0.767864,0.973407,0.599461,0.918508,FAKE
0.298556,0.244679,0.181082,0.018177,0.34627,0.936902,0,0,0.279905,0.321856,0.620443,0.62153,0.573904,FAKE
0.209552,0.191323,0.033365,0.021964,0.061093,0,0,0,0.367311,0.82605,0.582342,0.595048,0.863494,REAL
0.349423,0.359684,0.020336,0.012212,0.426563,0.589295,0.509368,0,0.031779,0.277301,0.6366,0.644796,0.589093,FAKE
0.214378,0.349935,0.203775,0.083944,0.296538,0.094752,0.660207,0,0.553988,0.511023,0.715171,0.817996,0.592732,REAL
0.01278,0.003215,0.040581,0.716583,0.186685,0,0.80026,0,0.221324,0.291984,0.507233,0.572545,0.561795,FAKE
0.202066,0.074949,0.201725,0.282858,0.229309,0,0,0,0.809148,0.46279,0.9153,0.703449,0.566528,FAKE
0.077798,0.107592,0.029533,0.442262,0.23859,0,0,0,0.747242,0.780614,0.813245,0.778264,0.752615,FAKE
0.069512,0.103208,0.009796,0.132391,0.2456,0,0,0,0.445586,0.780133,0.638725,0.627555,0.925202,REAL
0.047654,0.117841,0.093022,0.013027,0.169007,0,0.618451,0,0.637267,0.084656,0.873319,0.322366,0.241446,REAL
0.041104,0.657957,0.034683,0.009817,0.114986,0,0,0,0.060973,0.357767,0.499237,0.674398,0.411056,REAL
0.145728,0.022516,0.877123,0.00541,0.035752,0.762356,0,0,0.33428,0.312349,0.615777,0.612207,0.590809,FAKE
0.271144,0.281924,0.221727,0.052562,0.308594,0,0,0,0.172409,0.287293,0.562676,0.645712,0.349147,FAKE
0.262738,0.167192,0.120501,0.056576,0.503413,0.890188,0,0,0.282928,0.531805,0.63115,0.567598,0.674949,REAL
0.075996,0.107438,0.090765,0.402041,0.296737,0.802429,0,0.865388,0.385313,0.19975,0.794122,0.575766,0.498311,FAKE
0.643921,0.271185,0.06612,0.000354,0.046213,0,0.618451,0,0.443361,0.340195,0.706732,0.659096,0.464423,REAL
0.123061,0.081984,0.199513,0.333651,0.280365,0,0,0,0.143244,0.242049,0.67939,0.636232,0.128522,REAL
0.175517,0.097174,0.239773,0.0272,0.470839,0,0,0.5538,0.769687,0.195716,0.575952,0.146552,0.228879,FAKE
0.328766,0.38801,0.067174,0.002189,0.194686,0.955445,0,0,0.445156,0.457623,0.889515,0.782208,0.679731,REAL
0.129461,0.05979,0.180941,0.051538,0.069175,0.380851,0,0.786991,0.32655,0.467921,0.531577,0.607495,0.750769,FAKE
0.090434,0.118799,0.109615,0.077874,0.114642,0.022269,0,0.5538,0.528807,0.654332,0.705729,0.417912,0.304388,FAKE
0.299561,0.054433,0.450628,0.007876,0.324407,0.901894,0,0.856622,0.821745,0.377171,0.799425,0.752175,0.920695,REAL
0.060964,0.039265,0.036114,0.722855,0.121978,0,0,0,0.24092,0.287453,0.537193,0.598021,0.338348,FAKE
0.260671,0.07936,0.229991,0.008733,0.418081,0,0,0,0.265014,0.300072,0.539561,0.59786,0.417592,FAKE
0.246548,0.164337,0.045224,0.091961,0.093953,0,0,0,0.32211,0.319431,0.629254,0.623042,0.682554,REAL
0.023306,0.039662,0.096657,0.156147,0.612965,0,0,0.75152,0.92309,0.285974,0.490147,0.747938,0.143555,FAKE
0.424145,0.449407,0.024998,0.003829,0.287075,0.332951,0,0,0.48527,0.385372,0.630224,0.604287,0.560979,REAL
0.202155,0.120393,0.132208,0.005672,0.080558,0,0,0.786991,0.486273,0.362603,0.651634,0.651152,0.343617,FAKE
0.237282,0.018524,0.266922,0.227719,0.307609,0,0,0,0.079575,0.296739,0.500765,0.661281,0.269571,REAL
0.472913,0.350166,0.1372,0.012102,0.250967,0.054654,0,0.75152,0.35475,0.297312,0.911236,0.667383,0.165898,REAL
0.249263,0.071797,0.379023,0.040269,0.340624,0.620279,0,0,0.507432,0.286086,0.493199,0.626571,0.177223,FAKE
0.371447,0.511084,0.027476,0.003063,0.160221,0,0,0.786991,0.468059,0.477414,0.82745,0.600798,0.836287,FAKE
0.248433,0.256537,0.126173,0.273982,0.159526,0,0,0,0.266078,0.347755,0.964854,0.838764,0.940286,FAKE
0.625303,0.11033,0.272345,0.026975,0.205922,0,0,0,0.319085,0.804146,0.860383,0.815219,0.942496,REAL
0.314891,0.19979,0.19571,0.010801,0.39211,0.417844,0,0,0.305553,0.549965,0.642959,0.673016,0.932901,REAL
0.175004,0.097263,0.294499,0.062342,0.464077,0,0,0,0.807007,0.339267,0.638024,0.645389,0.645931,FAKE
0.316868,0.221382,0.096053,0.00188,0.578841,0,0,0,0.280773,0.39693,0.331087,0.761055,0.372192,FAKE
0.10954,0.056172,0.068601,0.165213,0.042684,0,0,0,0.308006,0.32779,0.544242,0.633704,0.665543,REAL
0.392559,0.125545,0.066643,0.001797,0.072552,0,0,0,0.396396,0.365466,0.677443,0.664632,0.731376,REAL
0.051533,0.028815,0.078324,0.139838,0.142218,0.144719,0.304549,0,0.71269,0.873608,0.271234,0.86818,0.691617,REAL
0.182945,0.073758,0.380554,0.015258,0.354697,0.653099,0,0.301547,0.346992,0.537868,0.469505,0.489661,0.757915,REAL
0.009365,0.109601,0.140156,0.437497,0.10492,0.417844,0,0,0.464745,0.319998,0.840354,0.425816,0.597242,REAL
0.256999,0.437863,0.025887,0.032502,0.087606,0,0,0,0.823731,0.559712,0.830703,0.355358,0.783027,REAL
0.283411,0.46716,0.052081,0.001439,0.38526,0.788547,0,0,0.168146,0.000203,0.089015,0.281141,0.000302,FAKE
0.348552,0.161299,0.199798,0.208103,0.155937,0.094752,0,0,0.151755,0.023299,0.292985,0.232613,0.636481,FAKE
0.119369,0.240555,0.027137,0.012975,0.073656,0.116314,0,0,0.34898,0.307966,0.590344,0.645211,0.593338,REAL
0.036071,0.123448,0.025964,0.392836,0.109675,0,0.6821,0,0.522039,0.943863,0.765696,0.970236,0.773718,FAKE
0.061063,0.112786,0.160051,0.073219,0.191859,0,0,0,0.056693,0.149571,0.8137,0.523265,0.753246,REAL
0.16161,0.277606,0.123485,0.132959,0.248213,0,0,0,0.145044,0.351612,0.67323,0.647366,0.649904,REAL
0.317125,0.138566,0.186362,0.023113,0.253114,0.459587,0,0,0.356411,0.279551,0.561698,0.598641,0.400854,FAKE
0.164689,0.089621,0.053121,0.12597,0.251645,0.687768,0,0,0.470447,0.222455,0.685089,0.54515,0.194521,FAKE
0.326736,0.180076,0.0492,0.013258,0.530102,0.459587,0,0,0.703454,0.364384,0.814232,0.611098,0.739133,REAL
0.318927,0.074128,0.281997,0.165578,0.153845,0.589295,0,0,0.196143,0.179279,0.549488,0.144799,0.277592,REAL
0.502146,0.345372,0.114046,0.037055,0.207685,0,0,0.185279,0.135857,0.695319,0.263171,0.152757,0.918941,FAKE
0.036798,0.031965,0.018666,0.167094,0.07173,0,0,0,0.306165,0.290004,0.520153,0.569583,0.466938,FAKE
0.134315,0.160292,0.068851,0.452384,0.191001,0,0,0,0.120249,0.282855,0.534181,0.601145,0.33228,FAKE
0.161112,0.137018,0.06904,0.112817,0.191064,0.532616,0.618451,0,0.249033,0.517258,0.635859,0.936395,0.700785,FAKE
0.014053,0.624398,0.092682,0.111784,0.174674,0,0,0,0.347294,0.277272,0.561256,0.602279,0.443454,REAL
0.310401,0.111431,0.058823,0.010653,0.225357,0,0,0,0.254961,0.360711,0.480968,0.382854,0.6513,FAKE
0.118786,0.088004,0.064226,0.102318,0.204056,0.380851,0,0.446712,0.957537,0.550323,0.658332,0.497629,0.621099,REAL
0.049205,0.013014,0.048656,0.038323,0.078918,0,0,0,0.354607,0.496903,0.631101,0.506132,0.811847,FAKE
0.016807,0.003124,0.101898,0.22772,0.237906,0,0,0,0.487272,0.155233,0.333938,0.82405,3E-05,FAKE
0.06943,0.079754,0.103163,0.054928,0.26183,0.735673,0,0,0.492654,0.612093,0.670053,0.606962,0.31333,REAL
0.16387,0.142183,0.095682,0.252401,0.454149,0.801827,0,0.91961,0.519036,0.769479,0.523551,0.468865,0.70371,FAKE
0.184587,0.499128,0.067913,0.0352,0.160836,0.482451,0,0.58393,0.220389,0.436588,0.796246,0.82885,0.337364,FAKE
0.143176,0.369056,0.017713,0.054037,0.267167,0.866924,0,0,0.421531,0.301765,0.640146,0.666522,0.476592,REAL
0.117227,0.166379,0.044597,0.005435,0.114006,0.747663,0,0.952443,0.198085,0.171292,0.651442,0.561736,0.524991,FAKE
0.236404,0.631094,0.063658,0.029808,0.155992,0.882284,0.352522,0,0.224626,0.509153,0.161932,0.345337,0.814366,FAKE
0.089396,0.019142,0.085828,0.139194,0.16344,0,0,0,0.151327,0.45999,0.342983,0.668582,0.297006,REAL
0.054024,0.09461,0.293952,0.305195,0.333295,0,0,0.91961,0.009227,0.261902,0.440808,0.535041,0.145275,FAKE
0.072527,0.152736,0.022663,0.018193,0.140742,0.547677,0,0,0.546104,0.414481,0.912208,0.772536,0.846393,REAL
0.296935,0.082555,0.14074,0.006898,0.113827,0,0,0,0.429327,0.319445,0.449575,0.525774,0.291096,FAKE
0.100143,0.346404,0.177303,0.041789,0.198194,0,0,0,0.368146,0.530381,0.743486,0.554474,0.717414,REAL
0.038913,0.229474,0.049442,0.019751,0.641752,0,0,0,0.105596,0.360943,0.578387,0.595317,0.728468,REAL
0.027442,0.01331,0.232418,0.337494,0.042866,0,0,0,0.21539,0.300936,0.395291,0.561409,0.187356,REAL
0.12615,0.043922,0.026868,0.65088,0.109316,0.482451,0,0.236367,0.745033,0.935727,0.548384,0.987325,0.955368,FAKE
0.129282,0.159144,0.171661,0.012284,0.684884,0,0,0,0.109204,0.211319,0.822261,0.685179,0.394798,FAKE
